"PlotName","Trial","Name","Block","Plot","Row","Column","ID","NGRDI","BGI","myIndex","ID","dsm"
"125","T2","T2_4",2,125,9,13,254,0.23331586056064,0.549108250074453,0.0798025919511225,254,276.290856844261
"124","T2","T2_19",2,124,9,12,255,0.246924004357113,0.506313942106197,0.104353631846321,255,276.356526805501
"123","T2","T2_91",2,123,9,11,256,0.261104405895283,0.496078816218951,0.097738764130872,256,276.233218442615
"122","T2","T2_15",2,122,9,10,257,0.262276225209273,0.515192332992609,0.0739665967538445,257,276.2089990054
"121","T2","T2_24",2,121,9,9,258,0.274398414990911,0.486942958529558,0.0889925507382004,258,276.203483513085
"120","T2","T2_3",2,120,9,8,259,0.28451347449153,0.513628944360764,0.0486819449858616,259,276.201260038069
"119","T2","T2_11",2,119,9,7,260,0.281533804550125,0.479612853341027,0.0880705468298562,260,276.21127438217
"118","T2","T2_2",2,118,9,6,261,0.276259586393515,0.491548899050909,0.0819028221061093,261,276.161612029131
"117","T2","T2_14",2,117,9,5,262,0.272867890928368,0.460482506230395,0.119596960781391,262,276.022305003655
"116","T2","T2_90",2,116,9,4,263,0.292912630534564,0.467734454362667,0.0870800251859103,263,276.079108751012
"115","T2","T2_44",2,115,9,3,264,0.274009517069958,0.498237191934385,0.0788161956709033,264,276.075095170423
"114","T2","T2_25",2,114,9,2,265,0.255221264465544,0.52447778725736,0.0761461877968408,265,276.166094878767
"113","T2","T2_13",2,113,9,1,266,0.278113644920893,0.499613328371954,0.0701404786125738,266,276.275705842182
"14","T3","T3_85",1,14,1,14,267,0.252372454963314,0.476164112634007,0.128678026383268,267,275.775083209807
"13","T3","T3_7",1,13,1,13,268,0.281730179498035,0.438676331281686,0.127417329437559,268,275.756144884675
"12","T3","T3_132",2,12,1,12,269,0.281502535762184,0.463666062571742,0.102169696465026,269,275.837798542768
"11","T3","T3_99",1,11,1,11,270,0.269873044840705,0.47256539164837,0.108052117693005,270,275.773821371629
"10","T3","T3_58",2,10,1,10,271,0.290413143468203,0.470728155537269,0.0845442595820048,271,275.851545749158
"9","T3","T3_96",2,9,1,9,272,0.286633412492938,0.500019441168378,0.0601062636325572,272,275.752052443082
"8","T3","T3_126",2,8,1,8,273,0.280242648882986,0.494976949140559,0.0713067366544805,273,275.837877190874
"7","T3","T3_67",1,7,1,7,274,0.278860000903174,0.497091377416965,0.0733794389734814,274,275.722381428801
"6","T3","T3_27",1,6,1,6,275,0.270323186133184,0.506127022064426,0.0757814138707948,275,275.63541254788
"5","T3","T3_107",1,5,1,5,276,0.274483923328093,0.506497461490685,0.0689095727822496,276,275.743873993744
"4","T3","T3_122",2,4,1,4,277,0.291488698106814,0.470914966824378,0.083269943868042,277,275.793246239949
"3","T3","T3_55",1,3,1,3,278,0.28581347979992,0.470149854985048,0.091193317248721,278,275.829119599362
"2","T3","T3_20",2,2,1,2,279,0.287529757847663,0.443801481279545,0.114928020448126,279,275.780693616358
"1","T3","T3_56",2,1,1,1,280,0.292886175485568,0.441532303632322,0.111033345070511,280,275.817895847369
"15","T3","T3_13",1,15,2,14,281,0.282857174805226,0.470086856953134,0.0946540210716192,281,275.979907740858
"16","T3","T3_115",1,16,2,13,282,0.268730655925412,0.481585722639456,0.101230000652704,282,275.83304968878
"17","T3","T3_111",1,17,2,12,283,0.272604399088953,0.489029064931992,0.0888179623391268,283,275.962300184106
"18","T3","T3_120",1,18,2,11,284,0.295016056690819,0.475659640385407,0.0741489463276614,284,275.98103480275
"19","T3","T3_19",2,19,2,10,285,0.263760066508953,0.489811479886158,0.0990257634637083,285,275.825133487029
"20","T3","T3_44",2,20,2,9,286,0.243861463199369,0.497277618251039,0.116124669396368,286,275.867379661364
"21","T3","T3_35",1,21,2,8,287,0.282733779536965,0.445580149612798,0.11783481494746,287,275.891899916296
"22","T3","T3_128",2,22,2,7,288,0.277159898787145,0.446343507937735,0.124145906906417,288,275.821394314164
"23","T3","T3_124",2,23,2,6,289,0.287211735260508,0.455868499048901,0.10238790335452,289,275.783374326994
"24","T3","T3_48",1,24,2,5,290,0.248376053055073,0.469185640114437,0.140556816897232,290,275.728618670792
"25","T3","T3_26",1,25,2,4,291,0.280302130884298,0.471089042264988,0.0965905890263591,291,275.85831364049
"26","T3","T3_33",2,26,2,3,292,0.279856673876559,0.466054875483939,0.102773839590816,292,275.812937995835
"27","T3","T3_8",1,27,2,2,293,0.274874183303598,0.464813673491626,0.109764488107402,293,275.812623428677
"28","T3","T3_64",1,28,2,1,294,0.281204607006298,0.474530559732577,0.0919885873367171,294,275.857011086144
"42","T3","T3_29",2,42,3,14,295,0.29327063917084,0.478769569728839,0.0740443170405352,295,276.108384352704
"41","T3","T3_75",1,41,3,13,296,0.292430802709149,0.448096667757968,0.10763739885089,296,275.970890220148
"40","T3","T3_63",1,40,3,12,297,0.265808799118033,0.502998151876514,0.0847807721941012,297,275.973103977597
"39","T3","T3_133",2,39,3,11,298,0.294916351401783,0.49825276009366,0.0525004101516431,298,275.970477134871
"38","T3","T3_91",1,38,3,10,299,0.273261117141977,0.473708734345842,0.104418366642554,299,275.800722879162
"37","T3","T3_59",2,37,3,9,300,0.270196283799262,0.533517044643131,0.0457031233837881,300,275.87719772199
"36","T3","T3_125",2,36,3,8,301,0.298548319507996,0.488164918035007,0.0574895048830579,301,275.903970946328
"35","T3","T3_15",1,35,3,7,302,0.309353120054204,0.460041379715694,0.0730452491400043,302,275.860511537014
"34","T3","T3_100",2,34,3,6,303,0.312568183429334,0.463288914922369,0.0662624755072771,303,275.833046827108
"33","T3","T3_123",2,33,3,5,304,0.311159775078877,0.462055409804483,0.0687739749850804,304,275.867402283136
"32","T3","T3_131",2,32,3,4,305,0.281258593182578,0.530282073546171,0.0374215954745969,305,275.894712930163
"31","T3","T3_104",2,31,3,3,306,0.270247231625642,0.504669170509101,0.0771329680576418,306,275.860022354924
"30","T3","T3_41",2,30,3,2,307,0.291788113772871,0.467083837981391,0.0875973262122732,307,275.931097366097
"29","T3","T3_14",1,29,3,1,308,0.314490990892006,0.466312625293785,0.0609315447863425,308,275.957979398593
"43","T3","T3_119",1,43,4,14,309,0.272985964409416,0.501099687418996,0.0747704831052741,309,276.14699682473
"44","T3","T3_103",2,44,4,13,310,0.26888035101279,0.50030335635863,0.0830544057799868,310,275.940503548333
"45","T3","T3_24",1,45,4,12,311,0.250645018700102,0.467310434823203,0.139813068373979,311,275.81225192435
"46","T3","T3_134",2,46,4,11,312,0.314799402411896,0.451620613637462,0.0783368881390869,312,275.885140215117
"47","T3","T3_30",2,47,4,10,313,0.308569928839755,0.444932023465582,0.0906646919245766,313,275.904562217211
"48","T3","T3_112",2,48,4,9,314,0.310083849888274,0.479978486482026,0.0529962409464676,314,275.830347840627
"49","T3","T3_10",1,49,4,8,315,0.30836420920662,0.480643173906783,0.0583044475389385,315,275.979898344661
"50","T3","T3_73",1,50,4,7,316,0.277165827071813,0.499247275435273,0.0733089570858146,316,276.075167519405
"51","T3","T3_136",1,51,4,6,317,0.30444119481104,0.467736103373479,0.0714888812021096,317,275.922317365867
"52","T3","T3_101",1,52,4,5,318,0.283037442333541,0.478483197523796,0.0863263321115124,318,275.826622012359
"53","T3","T3_47",1,53,4,4,319,0.291136921855639,0.477104709207936,0.0785227632810553,319,275.838468134905
"54","T3","T3_49",1,54,4,3,320,0.29341511767324,0.458607875996628,0.0951986453734713,320,275.785405251665
"55","T3","T3_74",1,55,4,2,321,0.319248419313286,0.43395295460661,0.0888072857982612,321,275.797179036848
"56","T3","T3_6",1,56,4,1,322,0.327952358305923,0.448009046127973,0.0649444638913084,322,275.915610533989
"70","T3","T3_60",2,70,5,14,323,0.26904093667848,0.509733114314133,0.0722623205603585,323,276.00157275279
"69","T3","T3_117",1,69,5,13,324,0.289125724017761,0.467067010172577,0.0896522468655262,324,275.970008608173
"68","T3","T3_40",1,68,5,12,325,0.28059339319029,0.458417104259063,0.110992106396036,325,275.970881386037
"67","T3","T3_28",2,67,5,11,326,0.299968201126106,0.452097551720922,0.0923172251995388,326,275.998731515765
"66","T3","T3_135",2,66,5,10,327,0.282793847025825,0.511511666499039,0.0532630895362283,327,275.939967620539
"65","T3","T3_70",1,65,5,9,328,0.290315646001009,0.476268125843099,0.0827616829146968,328,275.841662668253
"64","T3","T3_9",1,64,5,8,329,0.315538418754792,0.432533191893868,0.0947517393324405,329,275.980886780429
"63","T3","T3_129",2,63,5,7,330,0.301305417254561,0.425874310108187,0.118886797717114,330,275.930453117978
"62","T3","T3_42",2,62,5,6,331,0.293910258090517,0.484340194875196,0.0691664439655053,331,276.02563070223
"61","T3","T3_34",2,61,5,5,332,0.296284367171031,0.47230363845722,0.0807761343957052,332,275.997829924031
"60","T3","T3_113",2,60,5,4,333,0.294590559934103,0.487420692316037,0.0648390256435276,333,275.81685057415
"59","T3","T3_12",1,59,5,3,334,0.300111425640604,0.490939467932466,0.0560916344315184,334,275.844148310498
"58","T3","T3_121",2,58,5,2,335,0.311457532450111,0.488420314450948,0.0435316878412325,335,275.92891209346
"57","T3","T3_18",2,57,5,1,336,0.280891717839814,0.556377385936288,0.0119759002150467,336,276.001662621027
"71","T3","T3_36",2,71,6,14,337,0.272833557090035,0.487470152673017,0.0888862634629371,337,276.118094071626
"72","T3","T3_89",1,72,6,13,338,0.281977259258127,0.48479657422977,0.0803093217410541,338,275.973920367005
"73","T3","T3_77",1,73,6,12,339,0.257059461183249,0.500077664017643,0.0967316204513582,339,275.975950186237
"74","T3","T3_43",2,74,6,11,340,0.257308347028629,0.505802493495669,0.0899199351861112,340,276.039130096875
"75","T3","T3_2",1,75,6,10,341,0.26207680498451,0.489909140745336,0.0991304142419708,341,276.029849896102
"76","T3","T3_110",1,76,6,9,342,0.277812415561755,0.491620462600862,0.0791773622795626,342,276.006570249531
"77","T3","T3_37",1,77,6,8,343,0.28875210715661,0.453544925357068,0.103576786452646,343,275.94346446314
"78","T3","T3_65",1,78,6,7,344,0.283443251526922,0.480831760427415,0.0831619357893355,344,275.924657293867
"79","T3","T3_86",1,79,6,6,345,0.257374172682321,0.503816351551302,0.0924245666033462,345,275.946625314913
"80","T3","T3_79",1,80,6,5,346,0.268642472427707,0.479947943848142,0.101904300286866,346,276.00206008362
"81","T3","T3_127",2,81,6,4,347,0.270257073865532,0.514662328303977,0.0664031989459502,347,275.900186728106
"82","T3","T3_57",2,82,6,3,348,0.258241550628324,0.525574060755922,0.0702819895391843,348,275.915070605252
"83","T3","T3_105",2,83,6,2,349,0.281931408750208,0.493630845859176,0.0707403128083536,349,275.936716381512
"84","T3","T3_71",1,84,6,1,350,0.283058589101079,0.498218391701478,0.0678187890670645,350,275.939267683333
"98","T3","T3_5",1,98,7,14,351,0.255921871847983,0.534706586285383,0.0643513060740273,351,276.050321298455
"97","T3","T3_51",1,97,7,13,352,0.263282971531516,0.493522256519374,0.0961055588849569,352,275.973041907055
"96","T3","T3_45",1,96,7,12,353,0.265297278972999,0.473336258613899,0.112844130198715,353,275.959314555519
"95","T3","T3_114",1,95,7,11,354,0.270723639385754,0.535408054671038,0.0461217905600973,354,276.045805876037
"94","T3","T3_129",2,94,7,10,355,0.27853652087637,0.474330137913495,0.0962424979288388,355,276.073824289174
"93","T3","T3_135",2,93,7,9,356,0.278859500869463,0.515165253451189,0.0558705426662186,356,276.07086746284
"92","T3","T3_53",1,92,7,8,357,0.275103646541588,0.528648673303809,0.0480066858956103,357,276.026516082246
"91","T3","T3_50",2,91,7,7,358,0.296140058258217,0.464724372310281,0.0860787947651734,358,276.079939010647
"90","T3","T3_32",2,90,7,6,359,0.25556439037914,0.482677180329529,0.120018620171916,359,275.91707016643
"89","T3","T3_130",2,89,7,5,360,0.290933182935576,0.482051184186897,0.0734761087206382,360,276.038956424177
"88","T3","T3_108",1,88,7,4,361,0.277868865223572,0.479746351650909,0.0921932929696123,361,275.947160066145
"87","T3","T3_102",2,87,7,3,362,0.278579158767548,0.518410604167674,0.0503356703736374,362,275.980576051075
"86","T3","T3_23",1,86,7,2,363,0.29084790495399,0.467379434605432,0.0858353208045286,363,275.854353168076
"85","T3","T3_80",1,85,7,1,364,0.272485045220595,0.45709343347389,0.120790128101427,364,275.865071304404
"99","T3","T3_131",2,99,8,14,365,0.263569785096123,0.540816380910141,0.0495019401279453,365,276.104430706872
"100","T3","T3_105",2,100,8,13,366,0.283261642415012,0.499262448493356,0.0644588102747422,366,276.053436197102
"101","T3","T3_132",2,101,8,12,367,0.270356849207458,0.493917393656588,0.0867575785789602,367,276.095616026572
"102","T3","T3_87",1,102,8,11,368,0.256678015805683,0.517936466554799,0.0791944599502564,368,276.084603767785
"103","T3","T3_92",1,103,8,10,369,0.283817786941226,0.461881623677875,0.104263814557787,369,275.96637058562
"104","T3","T3_103",2,104,8,9,370,0.279321204938977,0.494224774075658,0.0773257289549499,370,276.020396792384
"105","T3","T3_109",1,105,8,8,371,0.285745451312824,0.480924684141826,0.0812905474151127,371,276.020835433738
"106","T3","T3_62",1,106,8,7,372,0.262068589273953,0.468351600715886,0.122998583656013,372,275.903954820732
"107","T3","T3_100",2,107,8,6,373,0.287184779070551,0.48129123134353,0.0774476359959983,373,275.93611180864
"108","T3","T3_58",2,108,8,5,374,0.28782170935404,0.466889138749653,0.0919284792289166,374,276.060998287706
"109","T3","T3_61",1,109,8,4,375,0.274227716869808,0.464256849106271,0.111465744114222,375,275.974732283782
"110","T3","T3_54",1,110,8,3,376,0.271659440783314,0.478147613798391,0.101696467585818,376,275.867346546097
"111","T3","T3_41",2,111,8,2,377,0.265672523257897,0.483743313278233,0.101265042002,377,276.006177033869
"112","T3","T3_33",2,112,8,1,378,0.268128027576607,0.502804260640481,0.0796421386722816,378,276.046992627889
"126","T3","T3_76",1,126,9,14,379,0.276015430396589,0.505746537379336,0.0663248391487612,379,276.133340879034
"125","T3","T3_124",2,125,9,13,380,0.298724137955044,0.479928809396487,0.0661273157174077,380,276.104195172712
"124","T3","T3_134",2,124,9,12,381,0.274923447551289,0.491470000526212,0.0867648317580475,381,276.008783906537
"123","T3","T3_56",2,123,9,11,382,0.2716619592135,0.458215348723204,0.122033674181077,382,275.993175656427
"122","T3","T3_53",2,122,9,10,383,0.271781400699804,0.553534957221551,0.0249955874633199,383,276.016617095926
"121","T3","T3_95",1,121,9,9,384,0.284212954988165,0.451688478077519,0.113800079679996,384,275.962338663835
"120","T3","T3_25",1,120,9,8,385,0.269805742166589,0.436064556853897,0.1468899443395,385,275.911406949545
"119","T3","T3_97",1,119,9,7,386,0.273556520404382,0.499816363393983,0.0766364800292289,386,275.960356927088
"118","T3","T3_34",2,118,9,6,387,0.28896318069453,0.480594685879872,0.0795249081263204,387,275.979877553719
"117","T3","T3_128",2,117,9,5,388,0.273778089897711,0.456860618279805,0.119129868095792,388,275.940834379281
"116","T3","T3_43",2,116,9,4,389,0.290931963962075,0.483238144674034,0.0732636389691888,389,276.037664849305
"115","T3","T3_29",1,115,9,3,390,0.292182117108311,0.492569330070554,0.0607093375773173,390,275.996206504667
"114","T3","T3_83",1,114,9,2,391,0.278242238398418,0.480570379608941,0.0909776930692929,391,275.913737775227
"113","T3","T3_121",2,113,9,1,392,0.310132386275222,0.453874053679855,0.0783720696887678,392,276.005496991737
"127","T3","T3_133",2,127,10,14,393,0.273111978395247,0.507615545309454,0.0687227367870841,393,276.149098901776
"128","T3","T3_66",1,128,10,13,394,0.275919499554344,0.528021185903158,0.0455770135001739,394,276.195878526979
"129","T3","T3_81",1,129,10,12,395,0.248268338508113,0.545992380997812,0.062414890612515,395,276.060797674768
"130","T3","T3_137",1,130,10,11,396,0.28284084611471,0.486957896163099,0.0794305677351128,396,276.010839026229
"131","T3","T3_113",2,131,10,10,397,0.278827104020414,0.509354298285773,0.0613569167071565,397,275.980128445825
"132","T3","T3_22",1,132,10,9,398,0.292761800545933,0.516684709506762,0.0364052491773429,398,276.039518198601
"133","T3","T3_31",1,133,10,8,399,0.248518927672656,0.520705370933027,0.0899794699872704,399,276.013921387652
"134","T3","T3_78",1,134,10,7,400,0.262749487615619,0.486612869598322,0.10523635449507,400,275.905327892358
"135","T3","T3_94",1,135,10,6,401,0.318507820267061,0.469772347790702,0.0539211816881279,401,276.009174184365
"136","T3","T3_69",1,136,10,5,402,0.29680756088397,0.479821121719855,0.0680074405038194,402,275.942657843698
"137","T3","T3_122",2,137,10,4,403,0.278655131262934,0.485010110620764,0.0852952646708071,403,275.923896949167
"138","T3","T3_32",2,138,10,3,404,0.245237496815117,0.508602234259712,0.107009246413468,404,275.857118525395
"139","T3","T3_46",1,139,10,2,405,0.267553911244359,0.515483229018883,0.0689693119655327,405,275.897806622189
"140","T3","T3_42",2,140,10,1,406,0.288461429974243,0.498172935415549,0.0613289968651714,406,276.052750056096
"154","T3","T3_138",1,154,11,14,407,0.292398661465731,0.515526439072933,0.0371027150899186,407,276.194978162543
"153","T3","T3_125",2,153,11,13,408,0.281896517351426,0.514544495380472,0.0508410504683471,408,276.136303370087
"152","T3","T3_116",1,152,11,12,409,0.275764116601223,0.502138699312746,0.0712393170856913,409,276.054174425496
"151","T3","T3_36",2,151,11,11,410,0.288641948736606,0.501987022566884,0.0563083725897793,410,276.123629743702
"150","T3","T3_104",2,150,11,10,411,0.26983089475314,0.542473424191366,0.0385259514010091,411,276.059745169967
"149","T3","T3_82",1,149,11,9,412,0.246436126476646,0.523095706665998,0.0890477465145058,412,275.911486358608
"148","T3","T3_68",1,148,11,8,413,0.230930387163933,0.486345045230705,0.14639287860323,413,275.867436632208
"147","T3","T3_98",1,147,11,7,414,0.256275481295451,0.512447108741871,0.0894841112198786,414,275.901935824324
"146","T3","T3_57",2,146,11,6,415,0.264249340754369,0.524808108221602,0.0637567966485143,415,275.933821129101
"145","T3","T3_96",2,145,11,5,416,0.290662489390101,0.507216847718627,0.0481778869925479,416,275.934517210314
"144","T3","T3_90",1,144,11,4,417,0.288955008660224,0.484701132952799,0.0725261520271753,417,275.918169240006
"143","T3","T3_93",1,143,11,3,418,0.282703695442222,0.478228546787582,0.0877844042527998,418,275.893527934831
"142","T3","T3_84",1,142,11,2,419,0.287127612238694,0.470058750268569,0.0893231140376054,419,275.91865291327
"141","T3","T3_39",1,141,11,1,420,0.283106599339146,0.519902379139221,0.0442081028932657,420,276.059505311058
"155","T3","T3_106",1,155,12,14,421,0.277842408604228,0.482295151485936,0.0895718228019156,421,276.070957884426
"156","T3","T3_38",1,156,12,13,422,0.270502999607131,0.448314535103072,0.132956756384029,422,276.040672546645
"157","T3","T3_88",1,157,12,12,423,0.247800948960072,0.512970559075715,0.0965422436511796,423,276.071113978561
"158","T3","T3_102",2,158,12,11,424,0.269302417721407,0.529482002660228,0.052575207483065,424,276.121527638928
"159","T3","T3_123",2,159,12,10,425,0.296322177310825,0.500021451440133,0.0495807480291917,425,275.993306663281
"160","T3","T3_60",2,160,12,9,426,0.286548213226781,0.494664477728764,0.0660976525656459,426,275.974061103067
"161","T3","T3_52",1,161,12,8,427,0.291284627821814,0.455946274795836,0.100219490233106,427,275.920768198613
"162","T3","T3_3",1,162,12,7,428,0.282747485485163,0.512139888932867,0.0549671255478004,428,276.012884086151
"163","T3","T3_72",1,163,12,6,429,0.28066982414369,0.54416601410123,0.0233686350928314,429,276.093311205166
"164","T3","T3_16",1,164,12,5,430,0.296592288486747,0.448033627498717,0.101101779996926,430,275.985117991363
"165","T3","T3_11",1,165,12,4,431,0.269622027946531,0.454500173895239,0.130364455842631,431,275.883312416799
"166","T3","T3_130",2,166,12,3,432,0.288032402492838,0.491404283145564,0.0680866374937348,432,275.919566696655
"167","T3","T3_1",1,167,12,2,433,0.278631667251543,0.517764839950588,0.0515851960622028,433,275.982021614252
"168","T3","T3_4",1,168,12,1,434,0.277942223743231,0.506553121959599,0.0650318494711135,434,276.011310515383
"182","T3","T3_17",1,182,13,14,435,0.273066358173154,0.495611532873878,0.0838778241925167,435,276.033215515716
"181","T3","T3_28",2,181,13,13,436,0.259277144780796,0.485057017519206,0.111349990166696,436,276.016100517516
"180","T3","T3_19",2,180,13,12,437,0.2688768150613,0.518749551258688,0.0646298228871136,437,276.029063704277
"179","T3","T3_20",2,179,13,11,438,0.292273833973983,0.49684635787583,0.0594645859630485,438,276.050275038595
"178","T3","T3_118",1,178,13,10,439,0.298316989572838,0.506580734974606,0.0399817380510936,439,276.051648498546
"177","T3","T3_126",2,177,13,9,440,0.240232655353399,0.542565193749751,0.0808234403469883,440,275.973293851671
"176","T3","T3_127",2,176,13,8,441,0.251258442314894,0.535058171951443,0.0735668638352333,441,275.883359062378
"175","T3","T3_44",2,175,13,7,442,0.258970358259055,0.543089717872859,0.0548702365918824,442,275.993237492275
"174","T3","T3_21",1,174,13,6,443,0.302394895052213,0.498254700872124,0.0443381803450948,443,275.94528724763
"173","T3","T3_59",2,173,13,5,444,0.271325934857031,0.56518958191298,0.0145964705123384,444,275.987763369176
"172","T3","T3_18",2,172,13,4,445,0.279457322029775,0.552719035146257,0.0173298627219197,445,275.995614527799
"171","T3","T3_30",2,171,13,3,446,0.313689355745729,0.471663960347691,0.0572368708210369,446,275.925577949687
"170","T3","T3_112",2,170,13,2,447,0.310027016815366,0.505001491051299,0.0285627301094402,447,275.934327063703
"169","T3","T3_50",2,169,13,1,448,0.285554274828518,0.506017718573427,0.0563673654146602,448,276.046938893398
"14","T4","T4_67",1,14,1,14,449,0.27718660294192,0.487850379187088,0.0834900370915593,449,275.664882076999
"13","T4","T4_75",1,13,1,13,450,0.290217708320075,0.461648067296944,0.0942982250892981,450,275.623289258429
"12","T4","T4_6",1,12,1,12,451,0.300778782193148,0.43603284889079,0.108787700905999,451,275.55407697398
"11","T4","T4_69",1,11,1,11,452,0.308359703055503,0.408452721434856,0.125181344770582,452,275.512490279018
"10","T4","T4_80",1,10,1,10,453,0.289897097079194,0.441964862344676,0.115112169931488,453,275.483495343852
"9","T4","T4_54",1,9,1,9,454,0.288507699270983,0.466934154060779,0.0914248038277722,454,275.404013819266
"8","T4","T4_83",1,8,1,8,455,0.262524815643471,0.465134796291001,0.127495589372572,455,275.422528383633
"7","T4","T4_65",1,7,1,7,456,0.288734246297222,0.469619241331965,0.0889041148645479,456,275.416640219174
"6","T4","T4_51",1,6,1,6,457,0.298509265028044,0.461980231709256,0.0840013748132894,457,275.508860216082
"5","T4","T4_14",1,5,1,5,458,0.289648918524902,0.475009030572201,0.0819897391009257,458,275.459914735057
"4","T4","T4_12",1,4,1,4,459,0.288889084328749,0.476091608719901,0.0815707548868515,459,275.515611849874
"3","T4","T4_89",1,3,1,3,460,0.293082416163911,0.465081688839293,0.0870326133233186,460,275.501876276866
"2","T4","T4_94",1,2,1,2,461,0.288049200306782,0.476202216635842,0.082309355871933,461,275.481145058661
"1","T4","T4_88",1,1,1,1,462,0.299735411247703,0.479549773338557,0.0665874540664965,462,275.49715923049
"15","T4","T4_100",1,15,2,14,463,0.283799579357745,0.490286555058022,0.0726536859242028,463,275.706620399083
"16","T4","T4_4",1,16,2,13,464,0.303699053976805,0.449762524453649,0.0904500374491001,464,275.67410007659
"17","T4","T4_107",1,17,2,12,465,0.30154612437797,0.469450413895913,0.0734193245838483,465,275.649577247646
"18","T4","T4_1",1,18,2,11,466,0.286460115490823,0.483439343310177,0.0778323959654565,466,275.65506652666
"19","T4","T4_108",1,19,2,10,467,0.289163657456188,0.45173991603694,0.105605778693336,467,275.694671208702
"20","T4","T4_13",1,20,2,9,468,0.291418035871728,0.451361913006837,0.103251555084164,468,275.630221518913
"21","T4","T4_44",1,21,2,8,469,0.270928115455517,0.529237877499603,0.0509404190704703,469,275.609105869395
"22","T4","T4_58",1,22,2,7,470,0.282657499863717,0.476112927483419,0.0918354781478362,470,275.51125322438
"23","T4","T4_37",1,23,2,6,471,0.292191322479219,0.494873377930638,0.0589934090343903,471,275.562687540547
"24","T4","T4_23",1,24,2,5,472,0.310230237826364,0.471568970186424,0.0611840888922465,472,275.536458697662
"25","T4","T4_7",1,25,2,4,473,0.30178297857566,0.448650446623339,0.0935297632144656,473,275.421664274361
"26","T4","T4_111",1,26,2,3,474,0.291048966690434,0.491526019044445,0.0628584570254859,474,275.553267154393
"27","T4","T4_91",1,27,2,2,475,0.300605425150453,0.444092100360251,0.0986119513623331,475,275.525950056957
"28","T4","T4_15",1,28,2,1,476,0.303001648201495,0.461113424082248,0.0801777545776254,476,275.540692038193
"42","T4","T4_68",1,42,3,14,477,0.319677702902234,0.466391118788762,0.0539423473368361,477,275.807950631436
"41","T4","T4_102",1,41,3,13,478,0.310771513342212,0.486058253781325,0.0467831159408946,478,275.858612431961
"40","T4","T4_20",1,40,3,12,479,0.313211334603994,0.466738358859964,0.0641196840566102,479,275.750458058874
"39","T4","T4_25",1,39,3,11,480,0.298367775452305,0.459238120307066,0.0876316395099542,480,275.622184541057
"38","T4","T4_41",1,38,3,10,481,0.288801688240241,0.45774957240174,0.0998736312902669,481,275.645024122589
"37","T4","T4_73",1,37,3,9,482,0.301775469257069,0.49406906986953,0.0472759715368361,482,275.696929443746
"36","T4","T4_105",1,36,3,8,483,0.299014452964444,0.497226558133651,0.0486505314990297,483,275.625053565753
"35","T4","T4_62",1,35,3,7,484,0.301433138892434,0.438556203914959,0.104153235159001,484,275.582777021817
"34","T4","T4_9",1,34,3,6,485,0.298929286514219,0.456800011868946,0.0883567722321106,485,275.615307209716
"33","T4","T4_16",1,33,3,5,486,0.295395734239202,0.429636500731183,0.11989287603069,486,275.707425971284
"32","T4","T4_32",1,32,3,4,487,0.284084577072467,0.463055032598482,0.102930132937714,487,275.610236969767
"31","T4","T4_21",1,31,3,3,488,0.276802007795463,0.485228908008282,0.0879729795680761,488,275.561446499457
"30","T4","T4_71",1,30,3,2,489,0.284450659598756,0.485891169758544,0.0756662156721786,489,275.505657732724
"29","T4","T4_40",1,29,3,1,490,0.284021340346812,0.496022792001835,0.0679714181712901,490,275.623578841665
"43","T4","T4_17",1,43,4,14,491,0.294895735737624,0.472883916172735,0.0785798879291223,491,275.87279106857
"44","T4","T4_109",1,44,4,13,492,0.242597954785879,0.552666951690152,0.0661624615891764,492,275.796818377525
"45","T4","T4_101",1,45,4,12,493,0.298645689734665,0.506408749818613,0.0400572501939383,493,275.701378149612
"46","T4","T4_98",1,46,4,11,494,0.280216897230155,0.483269239264747,0.0855316086154116,494,275.684008548888
"47","T4","T4_45",1,47,4,10,495,0.277179933199449,0.492366351294847,0.0787704142226366,495,275.608226572622
"48","T4","T4_10",1,48,4,9,496,0.292931045663629,0.495907872281325,0.0570153496574544,496,275.60872476828
"49","T4","T4_48",1,49,4,8,497,0.287008411097914,0.4738937263624,0.0866670035975288,497,275.713446773316
"50","T4","T4_3",1,50,4,7,498,0.279774776898061,0.503410574743442,0.0646508674024429,498,275.75952380328
"51","T4","T4_57",1,51,4,6,499,0.288682239081117,0.501822339612766,0.0547570748895028,499,275.642084623143
"52","T4","T4_99",1,52,4,5,500,0.289773590987906,0.491357081122003,0.0658652216775575,500,275.570288988089
"53","T4","T4_117",1,53,4,4,501,0.289908924698198,0.468878534977813,0.0884178653714728,501,275.633299316739
"54","T4","T4_112",1,54,4,3,502,0.293464155680557,0.461340549208402,0.0909844178514034,502,275.638818105038
"55","T4","T4_82",1,55,4,2,503,0.266833655380091,0.52028794108113,0.0639723154674307,503,275.655990095662
"56","T4","T4_19",1,56,4,1,504,0.271286737757813,0.516246494955819,0.0626579788420257,504,275.726219476498
"70","T4","T4_30",1,70,5,14,505,0.277274240726156,0.46521047981245,0.105734815951877,505,275.776958102034
"69","T4","T4_50",1,69,5,13,506,0.285187321180757,0.486212473594773,0.0752640703165833,506,275.79454354618
"68","T4","T4_95",1,68,5,12,507,0.277921904569772,0.50569051718278,0.0648629994662726,507,275.749448465162
